pos,SRR,low_mean,mean,high_mean,numFiles,max,min,3,2,num_reads
127,SRR23143782,29.4778,29.7866,30.0954,2,29.941,29.6322,,,0
128,SRR23143782,29.6108,29.8718,30.1327,2,30.0023,29.7413,,,0
129,SRR23143782,29.4922,29.748,30.0039,2,29.8759,29.6201,,,0
130,SRR23143782,29.6021,29.8485,30.0949,2,29.9717,29.7253,,,0
131,SRR23143782,29.5462,29.6965,29.8469,2,29.7717,29.6213,,,0
132,SRR23143782,29.6311,29.8682,30.1053,2,29.9868,29.7497,,,0
133,SRR23143782,29.4793,29.6833,29.8874,2,29.7853,29.5813,,,0
134,SRR23143782,29.549,29.8185,30.0881,2,29.9533,29.6838,,,5
135,SRR23143782,29.3418,29.6181,29.8945,2,29.7563,29.48,,,-5
136,SRR23143782,29.3007,29.7481,30.1955,2,29.9718,29.5244,,,2
137,SRR23143782,29.1288,29.538,29.9472,2,29.7426,29.3334,,,-2
138,SRR23143782,29.1992,29.6688,30.1384,2,29.9036,29.434,,,0
139,SRR23143782,29.1601,29.5078,29.8555,2,29.6816,29.3339,,,0
140,SRR23143782,29.2476,29.5988,29.95,2,29.7744,29.4232,,,3
141,SRR23143782,29.1554,29.477,29.7987,2,29.6378,29.3162,,,0
142,SRR23143782,29.2861,29.6079,29.9297,2,29.7688,29.447,,,-3
143,SRR23143782,29.186,29.4756,29.7652,2,29.6204,29.3308,,,12121
144,SRR23143782,29.2256,29.5674,29.9092,2,29.7383,29.3965,,,-12121
145,SRR23143782,28.9767,29.4309,29.8852,2,29.658,29.2038,,,24935
146,SRR23143782,28.9233,29.5001,30.0769,2,29.7885,29.2117,,,-24935
147,SRR23143782,28.7942,29.3548,29.9153,2,29.6351,29.0745,,,3
148,SRR23143782,28.7834,29.4379,30.0924,2,29.7651,29.1107,,,-1
149,SRR23143782,28.6512,29.3142,29.9773,2,29.6458,28.9827,,,-2
150,SRR23143782,27.625,28.5386,29.4521,2,28.9953,28.0818,,,3780252
0,SRR23143783,32.3665,32.7765,33.1865,2,32.9815,32.5715,,,2
1,SRR23143783,32.7243,33.0006,33.2769,2,33.1388,32.8624,,,9
2,SRR23143783,32.9787,33.043,33.1072,2,33.0751,33.0109,,,-11
3,SRR23143783,33.0337,33.1097,33.1858,2,33.1478,33.0717,,,1
4,SRR23143783,33.083,33.0906,33.0983,2,33.0945,33.0868,,,-1
5,SRR23143783,33.0866,33.2549,33.4232,2,33.3391,33.1707,,,0
6,SRR23143783,33.0784,33.1862,33.294,2,33.2401,33.1323,,,0
7,SRR23143783,32.993,33.2161,33.4392,2,33.3276,33.1045,,,0
8,SRR23143783,33.2089,33.2144,33.2199,2,33.2171,33.2116,,,0
9,SRR23143783,33.1377,33.3139,33.4901,2,33.402,33.2258,,,0
10,SRR23143783,33.2093,33.3122,33.4151,2,33.3637,33.2608,,,1
11,SRR23143783,33.1376,33.2888,33.4401,2,33.3645,33.2132,,,-1
12,SRR23143783,33.1508,33.2977,33.4446,2,33.3711,33.2242,,,0
13,SRR23143783,33.1171,33.3154,33.5136,2,33.4145,33.2162,,,0
14,SRR23143783,33.0868,33.2673,33.4478,2,33.3576,33.1771,,,0
15,SRR23143783,33.1442,33.2625,33.3807,2,33.3216,33.2033,,,0
16,SRR23143783,33.0539,33.2283,33.4026,2,33.3154,33.1411,,,0
17,SRR23143783,33.0542,33.2921,33.53,2,33.4111,33.1732,,,0
18,SRR23143783,33.035,33.2485,33.462,2,33.3552,33.1417,,,29463
19,SRR23143783,32.6532,33.1329,33.6126,2,33.3727,32.893,,,-29463
20,SRR23143783,33.02,33.2152,33.4104,2,33.3128,33.1176,,,0
21,SRR23143783,33.0079,33.252,33.4961,2,33.3741,33.1299,,,0
22,SRR23143783,32.9829,33.1962,33.4096,2,33.3029,33.0895,,,0
23,SRR23143783,32.9487,33.2074,33.466,2,33.3367,33.0781,,,0
24,SRR23143783,32.8176,33.1162,33.4148,2,33.2655,32.9669,,,0
25,SRR23143783,32.9918,33.1885,33.3851,2,33.2868,33.0901,,,0
26,SRR23143783,32.8771,33.1095,33.3418,2,33.2257,32.9933,,,0
27,SRR23143783,32.9321,33.1622,33.3924,2,33.2773,33.0471,,,0
28,SRR23143783,32.8036,33.0471,33.2905,2,33.1688,32.9253,,,0
29,SRR23143783,32.8742,33.0804,33.2867,2,33.1835,32.9773,,,0
30,SRR23143783,32.7781,32.9534,33.1288,2,33.0411,32.8658,,,0
31,SRR23143783,32.8216,33.0405,33.2594,2,33.1499,32.931,,,0
32,SRR23143783,32.6699,32.8909,33.1119,2,33.0014,32.7804,,,0
33,SRR23143783,32.7543,32.9855,33.2166,2,33.101,32.8699,,,0
34,SRR23143783,32.6199,32.8245,33.0291,2,32.9268,32.7222,,,0
35,SRR23143783,32.6232,32.8979,33.1726,2,33.0353,32.7606,,,0
36,SRR23143783,32.7277,32.7874,32.8472,2,32.8173,32.7576,,,0
37,SRR23143783,32.5107,32.85,33.1893,2,33.0197,32.6804,,,0
38,SRR23143783,32.5627,32.745,32.9274,2,32.8362,32.6539,,,0
39,SRR23143783,32.4973,32.7976,33.0979,2,32.9478,32.6475,,,0
40,SRR23143783,32.4202,32.6565,32.8927,2,32.7746,32.5384,,,29523
41,SRR23143783,32.4592,32.6987,32.9382,2,32.8184,32.5789,,,-29523
42,SRR23143783,32.4486,32.6302,32.8117,2,32.7209,32.5394,,,0
43,SRR23143783,32.4703,32.6994,32.9285,2,32.8139,32.5848,,,0
44,SRR23143783,32.3512,32.5499,32.7486,2,32.6493,32.4506,,,0
45,SRR23143783,32.4308,32.6162,32.8016,2,32.7089,32.5235,,,0
46,SRR23143783,32.2668,32.5049,32.743,2,32.624,32.3859,,,0
47,SRR23143783,32.3464,32.5378,32.7293,2,32.6336,32.4421,,,0
48,SRR23143783,32.2494,32.4698,32.6902,2,32.58,32.3596,,,0
49,SRR23143783,32.302,32.4953,32.6885,2,32.5919,32.3987,,,0
50,SRR23143783,32.1874,32.4268,32.6662,2,32.5465,32.3071,,,0
51,SRR23143783,32.1943,32.4354,32.6766,2,32.556,32.3148,,,0
52,SRR23143783,32.201,32.4072,32.6134,2,32.5103,32.3041,,,0
53,SRR23143783,32.059,32.3936,32.7281,2,32.5608,32.2263,,,0
54,SRR23143783,32.1546,32.3344,32.5142,2,32.4243,32.2445,,,0
55,SRR23143783,32.1148,32.2985,32.4821,2,32.3903,32.2066,,,0
56,SRR23143783,32.0246,32.3223,32.62,2,32.4711,32.1734,,,0
57,SRR23143783,31.9558,32.27,32.5842,2,32.4271,32.1129,,,0
58,SRR23143783,31.9236,32.2789,32.6341,2,32.4565,32.1012,,,15773
59,SRR23143783,31.642,32.1557,32.6693,2,32.4125,31.8989,,,-15773
60,SRR23143783,31.9888,32.2603,32.5318,2,32.3961,32.1246,,,0
61,SRR23143783,31.8375,32.163,32.4885,2,32.3257,32.0002,,,5
62,SRR23143783,31.7967,32.1802,32.5637,2,32.3719,31.9884,,,-5
63,SRR23143783,31.7067,32.0828,32.459,2,32.2709,31.8947,,,15000
64,SRR23143783,31.8118,32.1197,32.4276,2,32.2737,31.9657,,,-15000
65,SRR23143783,31.7574,32.0163,32.2752,2,32.1457,31.8869,,,0
66,SRR23143783,31.8097,32.0804,32.351,2,32.2157,31.945,,,0
67,SRR23143783,31.6517,31.9827,32.3136,2,32.1482,31.8172,,,0
68,SRR23143783,31.6664,32.0262,32.3861,2,32.2062,31.8463,,,0
69,SRR23143783,31.6717,31.9358,32.2,2,32.0679,31.8038,,,0
70,SRR23143783,31.6369,31.9584,32.2799,2,32.1191,31.7976,,,0
71,SRR23143783,31.5833,31.849,32.1147,2,31.9819,31.7161,,,0
72,SRR23143783,31.6064,31.895,32.1836,2,32.0393,31.7507,,,0
73,SRR23143783,31.5297,31.7477,31.9658,2,31.8567,31.6387,,,0
74,SRR23143783,31.5536,31.8111,32.0686,2,31.9399,31.6824,,,0
75,SRR23143783,31.458,31.7025,31.9471,2,31.8248,31.5802,,,0
76,SRR23143783,31.5992,31.74,31.8807,2,31.8103,31.6696,,,0
77,SRR23143783,31.3944,31.6026,31.8107,2,31.7066,31.4985,,,0
78,SRR23143783,31.6145,31.6761,31.7376,2,31.7068,31.6453,,,0
79,SRR23143783,31.3585,31.4489,31.5393,2,31.4941,31.4037,,,0
80,SRR23143783,31.5701,31.5822,31.5943,2,31.5883,31.5762,,,0
81,SRR23143783,31.4041,31.4058,31.4075,2,31.4067,31.405,,,0
82,SRR23143783,31.3717,31.451,31.5302,2,31.4906,31.4113,,,0
83,SRR23143783,31.2442,31.2912,31.3382,2,31.3147,31.2677,,,0
84,SRR23143783,31.1646,31.3421,31.5197,2,31.4309,31.2533,,,0
85,SRR23143783,31.0467,31.1634,31.2801,2,31.2217,31.1051,,,0
86,SRR23143783,30.9689,31.2131,31.4574,2,31.3352,31.091,,,0
87,SRR23143783,30.8278,31.038,31.2481,2,31.1431,30.9329,,,0
88,SRR23143783,30.6573,31.0678,31.4783,2,31.2731,30.8626,,,0
89,SRR23143783,30.6357,30.9294,31.2232,2,31.0763,30.7826,,,0
90,SRR23143783,30.491,31.0065,31.5221,2,31.2643,30.7487,,,0
91,SRR23143783,30.3856,30.8115,31.2375,2,31.0245,30.5986,,,43
92,SRR23143783,30.385,30.8653,31.3455,2,31.1054,30.6251,,,-43
93,SRR23143783,30.2171,30.6814,31.1457,2,30.9135,30.4492,,,30416
94,SRR23143783,30.0778,30.7094,31.3411,2,31.0253,30.3936,,,-30416
95,SRR23143783,29.9827,30.5872,31.1916,2,30.8894,30.2849,,,0
96,SRR23143783,29.9413,30.642,31.3427,2,30.9923,30.2916,,,0
97,SRR23143783,29.823,30.508,31.1929,2,30.8504,30.1655,,,0
98,SRR23143783,29.6946,30.4867,31.2788,2,30.8827,30.0907,,,0
99,SRR23143783,29.655,30.3702,31.0854,2,30.7278,30.0126,,,1
100,SRR23143783,29.5276,30.4122,31.2969,2,30.8546,29.9699,,,-1
101,SRR23143783,29.4268,30.2424,31.0579,2,30.6502,29.8346,,,0
102,SRR23143783,29.3149,30.2836,31.2522,2,30.7679,29.7993,,,0
103,SRR23143783,29.2347,30.1466,31.0585,2,30.6026,29.6907,,,0
104,SRR23143783,29.0966,30.1619,31.2271,2,30.6945,29.6292,,,0
105,SRR23143783,29.0517,30.0406,31.0296,2,30.5351,29.5461,,,0
106,SRR23143783,28.9631,30.0668,31.1704,2,30.6186,29.5149,,,0
107,SRR23143783,29.0021,29.9662,30.9304,2,30.4483,29.4841,,,0
108,SRR23143783,28.8766,29.9869,31.0972,2,30.5421,29.4317,,,0
109,SRR23143783,28.867,29.8617,30.8563,2,30.359,29.3643,,,0
110,SRR23143783,28.781,29.9856,31.1903,2,30.588,29.3833,,,2
111,SRR23143783,28.7533,29.8099,30.8665,2,30.3382,29.2816,,,-2
112,SRR23143783,28.6633,29.9103,31.1573,2,30.5338,29.2868,,,0
113,SRR23143783,28.6547,29.7446,30.8345,2,30.2895,29.1996,,,0
114,SRR23143783,28.558,29.8126,31.0672,2,30.4399,29.1853,,,0
115,SRR23143783,28.4422,29.6454,30.8485,2,30.2469,29.0438,,,0
116,SRR23143783,28.3714,29.7252,31.0791,2,30.4022,29.0483,,,0
117,SRR23143783,28.3193,29.5615,30.8038,2,30.1827,28.9404,,,0
118,SRR23143783,28.2944,29.5555,30.8166,2,30.1861,28.925,,,0
119,SRR23143783,28.0945,29.4149,30.7353,2,30.0751,28.7547,,,0
120,SRR23143783,28.138,29.5865,31.0349,2,30.3107,28.8622,,,0
121,SRR23143783,28.1776,29.447,30.7163,2,30.0817,28.8123,,,59
122,SRR23143783,28.1706,29.577,30.9834,2,30.2802,28.8738,,,-59
123,SRR23143783,28.1922,29.4605,30.7289,2,30.0947,28.8264,,,0
124,SRR23143783,28.1298,29.5619,30.9941,2,30.278,28.8459,,,0
125,SRR23143783,28.0745,29.4112,30.7479,2,30.0796,28.7428,,,14013
126,SRR23143783,28.0219,29.4672,30.9125,2,30.1899,28.7446,,,-14013
127,SRR23143783,27.9046,29.3311,30.7576,2,30.0443,28.6178,,,0
128,SRR23143783,27.7936,29.3585,30.9233,2,30.1409,28.576,,,0
129,SRR23143783,27.7949,29.2436,30.6923,2,29.968,28.5192,,,0
130,SRR23143783,27.7024,29.2887,30.875,2,30.0818,28.4955,,,0
131,SRR23143783,27.7088,29.1589,30.6089,2,29.8839,28.4338,,,0
132,SRR23143783,27.7777,29.3081,30.8385,2,30.0733,28.5429,,,0
133,SRR23143783,27.8034,29.1931,30.5827,2,29.8879,28.4982,,,0
134,SRR23143783,27.7491,29.3318,30.9145,2,30.1232,28.5405,,,3
135,SRR23143783,27.7812,29.1558,30.5303,2,29.843,28.4685,,,-3
136,SRR23143783,27.7998,29.2917,30.7837,2,30.0377,28.5458,,,0
137,SRR23143783,27.647,29.1287,30.6105,2,29.8696,28.3879,,,0
138,SRR23143783,27.5572,29.2054,30.8536,2,30.0295,28.3813,,,0
139,SRR23143783,27.5403,29.0676,30.5949,2,29.8313,28.304,,,0
140,SRR23143783,27.4079,29.0799,30.7519,2,29.9159,28.2439,,,1
141,SRR23143783,27.4656,29.0221,30.5786,2,29.8003,28.2439,,,-1
142,SRR23143783,27.536,29.1086,30.6812,2,29.8949,28.3223,,,0
143,SRR23143783,27.5345,29.0129,30.4913,2,29.7521,28.2737,,,14607
144,SRR23143783,27.576,29.1162,30.6565,2,29.8864,28.3461,,,-14607
145,SRR23143783,27.5686,29.0438,30.519,2,29.7814,28.3062,,,29782
146,SRR23143783,27.5198,29.1307,30.7416,2,29.9361,28.3252,,,-29782
147,SRR23143783,27.4412,29.0015,30.5618,2,29.7817,28.2214,,,2
148,SRR23143783,27.3743,29.0369,30.6996,2,29.8683,28.2056,,,0
149,SRR23143783,27.294,28.949,30.604,2,29.7765,28.1215,,,-2
150,SRR23143783,26.6161,28.2825,29.949,2,29.1157,27.4493,,,4248816
0,SRR23143784,32.528,32.5562,32.5843,2,32.5703,32.5421,,,3
1,SRR23143784,32.4535,32.8805,33.3075,2,33.094,32.667,,,5
2,SRR23143784,32.573,32.8599,33.1468,2,33.0034,32.7165,,,-9
3,SRR23143784,32.6396,32.8335,33.0275,2,32.9305,32.7366,,,0
4,SRR23143784,32.5052,32.7528,33.0003,2,32.8765,32.629,,,0
5,SRR23143784,32.6222,33.0357,33.4492,2,33.2424,32.8289,,,0
6,SRR23143784,32.5608,32.979,33.3971,2,33.188,32.7699,,,0
7,SRR23143784,32.5616,32.9835,33.4055,2,33.1945,32.7725,,,0
8,SRR23143784,32.7263,33.0278,33.3293,2,33.1786,32.8771,,,0
9,SRR23143784,32.5576,33.0478,33.5381,2,33.2929,32.8027,,,0
10,SRR23143784,32.7062,33.1281,33.55,2,33.339,32.9171,,,1
11,SRR23143784,32.5907,33.0577,33.5247,2,33.2912,32.8242,,,-1
12,SRR23143784,32.6165,33.0873,33.5581,2,33.3227,32.8519,,,0
13,SRR23143784,32.6453,33.0839,33.5226,2,33.3033,32.8646,,,0
14,SRR23143784,32.6044,33.0688,33.5332,2,33.301,32.8366,,,0
15,SRR23143784,32.6372,33.0302,33.4233,2,33.2267,32.8337,,,0
16,SRR23143784,32.5503,33.0307,33.5111,2,33.2709,32.7905,,,0
17,SRR23143784,32.5496,33.0393,33.529,2,33.2842,32.7945,,,0
18,SRR23143784,32.5068,33.0065,33.5061,2,33.2563,32.7566,,,13568
19,SRR23143784,32.4414,32.9945,33.5475,2,33.271,32.7179,,,-13568
20,SRR23143784,32.512,33.0049,33.4978,2,33.2513,32.7585,,,0
21,SRR23143784,32.4769,32.985,33.4931,2,33.239,32.7309,,,0
22,SRR23143784,32.4536,32.9545,33.4554,2,33.2049,32.704,,,0
23,SRR23143784,32.3787,32.9223,33.4658,2,33.194,32.6505,,,0
24,SRR23143784,32.3281,32.8856,33.4432,2,33.1644,32.6069,,,0
25,SRR23143784,32.4973,32.8892,33.2812,2,33.0852,32.6933,,,0
26,SRR23143784,32.4665,32.8956,33.3247,2,33.1102,32.681,,,0
27,SRR23143784,32.3978,32.8206,33.2434,2,33.032,32.6092,,,0
28,SRR23143784,32.256,32.7801,33.3041,2,33.0421,32.518,,,0
29,SRR23143784,32.2967,32.7349,33.1731,2,32.954,32.5158,,,0
30,SRR23143784,32.2637,32.699,33.1343,2,32.9166,32.4814,,,0
31,SRR23143784,32.2835,32.7048,33.1262,2,32.9155,32.4942,,,0
32,SRR23143784,32.1456,32.6151,33.0846,2,32.8499,32.3804,,,0
33,SRR23143784,32.2221,32.6497,33.0773,2,32.8635,32.4359,,,0
34,SRR23143784,32.2145,32.5955,32.9766,2,32.7861,32.405,,,0
35,SRR23143784,32.1587,32.5724,32.9861,2,32.7793,32.3655,,,0
36,SRR23143784,32.4577,32.5716,32.6855,2,32.6286,32.5147,,,0
37,SRR23143784,31.9439,32.5224,33.101,2,32.8117,32.2332,,,0
38,SRR23143784,32.1788,32.5722,32.9656,2,32.7689,32.3755,,,0
39,SRR23143784,31.9959,32.4848,32.9738,2,32.7293,32.2404,,,0
40,SRR23143784,31.9131,32.4053,32.8975,2,32.6514,32.1592,,,11627
41,SRR23143784,31.9773,32.3513,32.7253,2,32.5383,32.1643,,,-11627
42,SRR23143784,32.0107,32.419,32.8274,2,32.6232,32.2149,,,0
43,SRR23143784,32.1371,32.3882,32.6393,2,32.5138,32.2626,,,0
44,SRR23143784,31.9612,32.3604,32.7595,2,32.5599,32.1608,,,0
45,SRR23143784,32.0052,32.2673,32.5295,2,32.3984,32.1362,,,0
46,SRR23143784,32.0482,32.2053,32.3624,2,32.2839,32.1268,,,0
47,SRR23143784,31.9044,32.1984,32.4923,2,32.3453,32.0514,,,0
48,SRR23143784,31.7912,32.1837,32.5761,2,32.3799,31.9874,,,0
49,SRR23143784,31.7619,32.1318,32.5016,2,32.3167,31.9469,,,0
50,SRR23143784,31.7937,32.1633,32.5329,2,32.3481,31.9785,,,0
51,SRR23143784,31.745,32.1593,32.5736,2,32.3664,31.9522,,,0
52,SRR23143784,31.8286,32.2217,32.6149,2,32.4183,32.0252,,,0
53,SRR23143784,31.7346,32.1757,32.6168,2,32.3962,31.9551,,,0
54,SRR23143784,31.739,32.1487,32.5584,2,32.3536,31.9439,,,0
55,SRR23143784,31.768,32.0696,32.3712,2,32.2204,31.9188,,,0
56,SRR23143784,31.6585,32.1565,32.6545,2,32.4055,31.9075,,,0
57,SRR23143784,31.7282,32.1225,32.5169,2,32.3197,31.9253,,,0
58,SRR23143784,31.6664,32.1192,32.572,2,32.3456,31.8928,,,6294
59,SRR23143784,31.442,32.0501,32.6582,2,32.3542,31.746,,,-6294
60,SRR23143784,31.74,32.1151,32.4901,2,32.3026,31.9275,,,0
61,SRR23143784,31.6285,32.0055,32.3824,2,32.1939,31.817,,,5
62,SRR23143784,31.5297,31.9566,32.3834,2,32.17,31.7431,,,-5
63,SRR23143784,31.4419,31.922,32.402,2,32.162,31.682,,,5910
64,SRR23143784,31.5497,31.9382,32.3266,2,32.1324,31.744,,,-5910
65,SRR23143784,31.6255,31.916,32.2064,2,32.0612,31.7707,,,0
66,SRR23143784,31.5645,31.9355,32.3066,2,32.121,31.75,,,0
67,SRR23143784,31.5166,31.9651,32.4136,2,32.1893,31.7409,,,0
68,SRR23143784,31.544,31.9357,32.3274,2,32.1316,31.7399,,,0
69,SRR23143784,31.6117,31.9108,32.2099,2,32.0604,31.7612,,,0
70,SRR23143784,31.5786,31.8355,32.0923,2,31.9639,31.707,,,0
71,SRR23143784,31.5053,31.7907,32.0761,2,31.9334,31.648,,,0
72,SRR23143784,31.6297,31.7998,31.9698,2,31.8848,31.7148,,,0
73,SRR23143784,31.639,31.6584,31.6779,2,31.6681,31.6487,,,0
74,SRR23143784,31.5329,31.6165,31.7001,2,31.6583,31.5747,,,0
75,SRR23143784,31.163,31.4315,31.6999,2,31.5657,31.2972,,,0
76,SRR23143784,30.2626,31.1183,31.974,2,31.5462,30.6905,,,0
77,SRR23143784,29.3401,30.8123,32.2845,2,31.5484,30.0762,,,0
78,SRR23143784,28.9851,30.7346,32.4841,2,31.6094,29.8599,,,0
79,SRR23143784,29.8683,30.9272,31.9861,2,31.4567,30.3978,,,0
80,SRR23143784,29.9857,31.0357,32.0857,2,31.5607,30.5107,,,0
81,SRR23143784,29.7733,30.969,32.1646,2,31.5668,30.3712,,,0
82,SRR23143784,29.8262,30.9709,32.1156,2,31.5432,30.3985,,,0
83,SRR23143784,29.701,30.8902,32.0793,2,31.4848,30.2956,,,1
84,SRR23143784,29.4782,30.8688,32.2594,2,31.5641,30.1735,,,-1
85,SRR23143784,29.6959,30.9027,32.1094,2,31.506,30.2993,,,1
86,SRR23143784,29.8238,30.9245,32.0252,2,31.4748,30.3741,,,-1
87,SRR23143784,29.6274,30.8449,32.0625,2,31.4537,30.2362,,,0
88,SRR23143784,29.5531,30.8815,32.2099,2,31.5457,30.2173,,,0
89,SRR23143784,29.6013,30.7895,31.9778,2,31.3837,30.1954,,,0
90,SRR23143784,29.5411,30.8426,32.144,2,31.4933,30.1919,,,0
91,SRR23143784,29.2523,30.6126,31.9729,2,31.2927,29.9324,,,33
92,SRR23143784,29.4125,30.6328,31.8531,2,31.243,30.0227,,,-33
93,SRR23143784,29.2646,30.5608,31.8569,2,31.2088,29.9127,,,12085
94,SRR23143784,29.2263,30.585,31.9437,2,31.2643,29.9056,,,-12085
95,SRR23143784,29.1418,30.5284,31.9151,2,31.2218,29.8351,,,0
96,SRR23143784,29.498,30.6039,31.7099,2,31.1569,30.0509,,,2
97,SRR23143784,29.1579,30.5089,31.8599,2,31.1844,29.8334,,,-2
98,SRR23143784,29.0002,30.4336,31.867,2,31.1503,29.7169,,,0
99,SRR23143784,28.854,30.3776,31.9012,2,31.1394,29.6158,,,0
100,SRR23143784,28.4342,30.2261,32.0181,2,31.1221,29.3301,,,0
101,SRR23143784,27.3968,29.8508,32.3048,2,31.0778,28.6238,,,0
102,SRR23143784,26.2168,29.3957,32.5746,2,30.9851,27.8062,,,0
103,SRR23143784,25.4064,29.0744,32.7423,2,30.9084,27.2404,,,2
104,SRR23143784,25.3296,28.9442,32.5589,2,30.7516,27.1369,,,3
105,SRR23143784,25.9545,28.9017,31.8489,2,30.3753,27.4281,,,-5
106,SRR23143784,27.0965,28.8597,30.6229,2,29.7413,27.9781,,,0
107,SRR23143784,28.4966,28.8003,29.104,2,28.9521,28.6484,,,0
108,SRR23143784,28.7714,28.9623,29.1532,2,29.0577,28.8668,,,0
109,SRR23143784,29.201,29.3454,29.4898,2,29.4176,29.2732,,,0
110,SRR23143784,29.629,29.6814,29.7337,2,29.7076,29.6552,,,4
111,SRR23143784,29.5804,29.8413,30.1021,2,29.9717,29.7108,,,0
112,SRR23143784,29.3545,29.9816,30.6087,2,30.2951,29.668,,,-4
113,SRR23143784,29.0866,30.0426,30.9986,2,30.5206,29.5646,,,0
114,SRR23143784,28.8351,30.0419,31.2487,2,30.6453,29.4385,,,0
115,SRR23143784,28.8222,30.0697,31.3171,2,30.6934,29.4459,,,0
116,SRR23143784,29.0302,30.1262,31.2221,2,30.6741,29.5782,,,0
117,SRR23143784,29.3526,30.1032,30.8538,2,30.4785,29.7279,,,0
118,SRR23143784,29.6866,30.1109,30.5351,2,30.323,29.8987,,,0
119,SRR23143784,29.5739,30.1455,30.7171,2,30.4313,29.8597,,,0
120,SRR23143784,29.8898,30.361,30.8323,2,30.5967,30.1254,,,0
121,SRR23143784,29.958,30.3784,30.7988,2,30.5886,30.1682,,,42
122,SRR23143784,29.9387,30.5041,31.0696,2,30.7868,30.2214,,,-42
123,SRR23143784,29.9282,30.5191,31.11,2,30.8146,30.2236,,,0
124,SRR23143784,29.8772,30.5263,31.1755,2,30.8509,30.2018,,,0
125,SRR23143784,29.8279,30.5593,31.2907,2,30.925,30.1936,,,5371
126,SRR23143784,29.8744,30.4525,31.0307,2,30.7416,30.1635,,,-5371
127,SRR23143784,29.7583,30.5656,31.3729,2,30.9692,30.162,,,0
128,SRR23143784,29.9757,30.5401,31.1045,2,30.8223,30.2579,,,1
129,SRR23143784,30.1008,30.5839,31.0669,2,30.8254,30.3424,,,0
130,SRR23143784,30.2601,30.6161,30.9722,2,30.7942,30.4381,,,-1
131,SRR23143784,30.3422,30.6756,31.009,2,30.8423,30.5089,,,8
132,SRR23143784,30.4334,30.7287,31.0241,2,30.8764,30.5811,,,-8
133,SRR23143784,30.4467,30.7463,31.0459,2,30.8961,30.5965,,,0
134,SRR23143784,30.3926,30.8177,31.2427,2,31.0302,30.6051,,,14
135,SRR23143784,30.3445,30.8112,31.2778,2,31.0445,30.5778,,,-13
136,SRR23143784,30.2694,30.8036,31.3378,2,31.0707,30.5365,,,8
137,SRR23143784,30.2547,30.7767,31.2988,2,31.0377,30.5157,,,-8
138,SRR23143784,30.2377,30.7745,31.3112,2,31.0429,30.5061,,,-1
139,SRR23143784,30.2862,30.7832,31.2802,2,31.0317,30.5347,,,0
140,SRR23143784,30.3405,30.776,31.2115,2,30.9937,30.5582,,,2
141,SRR23143784,30.4275,30.7772,31.127,2,30.9521,30.6024,,,3
142,SRR23143784,30.4919,30.8157,31.1394,2,30.9776,30.6538,,,-5
143,SRR23143784,30.5452,30.8575,31.1698,2,31.0137,30.7014,,,5361
144,SRR23143784,30.6016,30.8494,31.0973,2,30.9733,30.7255,,,-5361
145,SRR23143784,30.4679,30.8569,31.2459,2,31.0514,30.6624,,,11984
146,SRR23143784,30.4077,30.8559,31.304,2,31.08,30.6318,,,-11984
147,SRR23143784,30.3345,30.8454,31.3563,2,31.1008,30.59,,,4
148,SRR23143784,30.2809,30.8085,31.3361,2,31.0723,30.5447,,,4
149,SRR23143784,30.2405,30.8285,31.4165,2,31.1225,30.5345,,,-7
150,SRR23143784,29.8631,30.5088,31.1546,2,30.8317,30.186,,,1641211
0,SRR23143785,32.1962,32.7139,33.2317,2,32.9728,32.4551,,,3
1,SRR23143785,32.716,32.9539,33.1917,2,33.0728,32.835,,,10
2,SRR23143785,32.9409,33.0143,33.0877,2,33.051,32.9776,,,-13
3,SRR23143785,32.9157,33.0391,33.1624,2,33.1007,32.9774,,,0
4,SRR23143785,33.1336,33.1626,33.1917,2,33.1772,33.1481,,,0
5,SRR23143785,33.0531,33.206,33.3589,2,33.2824,33.1296,,,0
6,SRR23143785,33.1001,33.1573,33.2145,2,33.1859,33.1287,,,0
7,SRR23143785,33.0345,33.1907,33.347,2,33.2688,33.1126,,,0
8,SRR23143785,33.1325,33.2001,33.2678,2,33.234,33.1663,,,0
9,SRR23143785,33.138,33.2889,33.4398,2,33.3644,33.2135,,,0
10,SRR23143785,33.234,33.2818,33.3295,2,33.3057,33.2579,,,1
11,SRR23143785,33.1439,33.2715,33.3992,2,33.3354,33.2077,,,-1
12,SRR23143785,33.225,33.2759,33.3267,2,33.3013,33.2504,,,0
13,SRR23143785,33.1674,33.3022,33.437,2,33.3696,33.2348,,,0
14,SRR23143785,33.1529,33.2696,33.3864,2,33.328,33.2112,,,0
15,SRR23143785,33.1662,33.2625,33.3589,2,33.3107,33.2144,,,0
16,SRR23143785,33.133,33.2386,33.3442,2,33.2914,33.1858,,,0
17,SRR23143785,33.1145,33.2961,33.4777,2,33.3869,33.2053,,,0
18,SRR23143785,33.1275,33.2482,33.3689,2,33.3085,33.1878,,,36880
19,SRR23143785,32.7588,33.1554,33.552,2,33.3537,32.9571,,,-36880
20,SRR23143785,33.0774,33.2291,33.3808,2,33.305,33.1533,,,0
21,SRR23143785,33.0773,33.2558,33.4343,2,33.3451,33.1665,,,0
22,SRR23143785,33.0749,33.2257,33.3765,2,33.3011,33.1503,,,0
23,SRR23143785,33.0533,33.243,33.4327,2,33.3378,33.1481,,,0
